Iteration	World	Goal reward list	Policy	Sensorial changes	C-nodes
411	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
412	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
413	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
414	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
415	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
416	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
417	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
418	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
419	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
420	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
421	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
422	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
423	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
424	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
425	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
426	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
427	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
428	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
429	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
430	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
431	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
432	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
433	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
434	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
435	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0'}	grasp_right	False	4
436	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
437	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
438	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
439	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
440	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
441	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
442	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
443	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
444	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
445	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
446	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
447	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
448	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
449	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
450	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
451	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
452	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0'}	place_object_right	True	4
453	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
454	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
455	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
456	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
457	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
458	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
459	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
460	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
461	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
462	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
463	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
464	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
465	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
466	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
467	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
468	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
469	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
470	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
471	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0'}	place_object_right	True	4
472	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
473	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
474	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
475	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
476	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
477	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
478	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
479	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
480	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
481	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
482	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0'}	place_object_right	True	4
483	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
484	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
485	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
486	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
487	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
488	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
489	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
490	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
491	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
492	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
493	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
494	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
495	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
496	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
497	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
498	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
499	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
500	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
501	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
502	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
503	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
504	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
505	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
506	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
507	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	press_button	True	4
508	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0'}	grasp_right	True	4
509	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0'}	place_object_right	True	4
510	GRIPPER_AND_LOW_FRICTION	{'effectance_goal': '0.0', 'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0'}	effectance_policy	False	4
511	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	False	4
512	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	False	4
513	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	4
514	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	4
515	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	4
516	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	False	4
517	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	4
518	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	4
