Iteration	Ident	Success
389	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
390	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
391	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
391	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
392	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
393	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
394	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
395	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
396	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
397	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
398	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
399	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
400	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
401	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
402	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
403	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
404	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
405	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
406	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
406	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
407	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
408	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
409	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
410	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
411	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
412	effectance_pnode	False
413	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
414	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
415	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
415	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
416	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
417	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
417	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
418	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
418	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
419	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
420	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
421	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
422	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
423	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
424	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
424	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
425	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
426	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
427	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
427	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
428	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
429	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
430	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
431	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
432	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
433	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
433	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
434	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
435	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
436	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
437	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
438	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
438	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
439	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
440	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
441	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
441	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
442	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
444	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
444	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
446	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
447	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
448	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
448	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
449	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
450	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
451	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
452	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
453	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
454	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
454	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
455	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
456	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
456	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
458	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
458	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
459	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
459	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
460	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
461	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
462	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
462	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
463	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
463	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
464	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
465	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
465	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
466	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
467	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
468	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
469	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
469	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
470	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
471	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
472	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
472	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
473	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
474	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
474	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
475	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
475	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
476	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
476	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
477	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
478	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
478	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
479	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
480	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
482	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
483	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
484	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
485	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
485	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
486	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
487	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
487	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
488	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
489	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
489	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
490	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
491	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
492	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
492	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
493	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
494	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
495	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
495	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
496	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
497	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
498	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
499	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
500	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
501	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
502	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
503	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
504	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
505	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
506	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
507	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
508	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
509	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
510	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
511	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
512	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
513	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
514	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
515	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
516	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
517	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
518	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
519	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
520	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
521	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
522	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
523	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
524	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
525	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
526	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	True
527	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
528	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
529	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
530	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
531	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
532	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
533	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
535	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
536	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
537	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
538	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
538	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
539	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
540	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
541	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
542	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
543	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
544	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
545	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
546	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
546	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
547	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
548	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
549	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
550	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
551	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
552	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
553	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
554	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
555	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
556	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
557	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
558	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
559	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
560	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
561	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
562	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
563	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
564	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
565	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
566	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
567	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
567	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
568	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
569	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
570	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
571	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
572	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
573	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
574	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
575	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
576	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
577	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
578	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
579	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
580	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
581	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
582	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
583	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
585	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
586	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
587	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
588	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
589	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
590	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
591	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
592	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
593	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
594	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
595	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
596	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
597	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
598	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
598	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
598	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
599	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
600	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
600	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
601	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	False
603	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
607	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
608	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
608	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
609	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
609	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
610	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
612	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
613	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
614	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
615	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	False
616	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
617	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
618	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
619	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
620	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
621	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
622	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
623	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
624	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
625	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
626	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
627	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
628	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
629	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
630	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
631	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
631	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
632	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
633	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
634	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
635	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
636	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
637	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
638	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
638	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
639	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
640	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
641	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
642	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
643	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
644	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
645	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
646	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
647	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
648	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
649	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
650	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
651	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	True
652	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
653	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
654	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
655	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
656	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
657	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
658	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
659	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
660	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
661	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
662	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
663	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	True
664	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
665	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
666	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
667	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
668	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
669	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
670	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
671	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
672	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
673	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
674	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
675	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
676	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
677	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
678	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
679	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
680	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
680	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
681	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
682	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
683	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
684	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
685	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
686	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
687	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
687	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
688	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
688	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
689	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
690	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
691	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
692	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
693	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
694	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
695	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
696	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
698	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
699	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
700	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
701	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
702	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
703	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
704	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
705	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
706	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
708	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
709	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
709	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
710	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
711	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
712	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
713	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
714	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
